* FASER$\nu$ charm $\bar{\nu}_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$ charm $\bar{\nu}_{\mu}$'
   IndexDataset = 146
   Reaction = 'CC nup'

   NData = 57
   NColumn = 8
   ColumnType = 'Flag',2*'Bin','Sigma',4*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor const','uncor const','uncor const'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/grids-FASERv_charm_nub-a1/nub_A_1-FASERv_charm-XSFPFCC_charm.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 4*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu charm #bar{#nu}_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag                  x                      Q2                   Sigma                    stat             uncor const             uncor const             uncor const
  0            0.0006522737                4.150569       -25.0262650361322        6443.37404220127                 91.6667                 16.6667                 33.3333
  1             0.000817247                4.834327        4.95507626413096        2349.66496272548                 7.40741                 14.2857                 40.2116
  1             0.001128291                5.172301        12.0127479081287        986.482962109475                 14.9123                 10.7456                 24.5614
  1             0.001041377                10.06477        549.846826056664        18939.6131323367                 33.3333                     100                     700
  0             0.001532775                5.554798       -4.51549474238168        530.499672978574                 18.7856                 15.1803                 24.3517
  0             0.001544313                11.02586       -47.1751025618505        3349.79774448265                 4.16667                 9.72222                 254.167
  0             0.002078472                5.840395       -2.67190752432957        367.455329523332                0.338819                0.161342                 22.6041
  0             0.002132043                11.92019      -0.312364625239646        1275.95572189296                 13.1373                 5.68627                 95.4902
  1             0.002883824                6.131463        3.63436474965041        246.688294577748                 11.2198                 5.19012                 22.1829
  1             0.002931225                13.28605        7.47913652549542        548.968588269792                0.972973                 3.02703                 43.1712
  0             0.003929371                6.290141      -0.735005870218467        174.042814982245                 21.6042                 7.96057                 23.0027
  1             0.003989921                14.48016        3.88267393907209         289.81833636834                 12.8378                 3.06312                 15.9399
  1             0.005311053                 6.44799      0.0109481863428183        151.801994352875                 13.4822                 4.42727                 19.6924
  1             0.005383271                16.11238        1.50048744426556        195.830957244983                0.570607                 4.63674                 3.93584
  1             0.007421686                 6.53721       0.288139106993269        129.101608237209                 7.43754                 1.96204                 12.4714
  1             0.007484498                18.46026       0.554454548686578        133.716060430783                 3.26066                  6.8944                 7.38393
  1              0.01012194                6.662894       0.383403368681386        103.618654119468                   22.13                 10.1553                 19.5803
  1              0.01022509                21.14421       0.391362144411313        90.1582378029599                 12.1684                 3.56777                 4.31442
  0              0.01124451                105.8302       -3.21800014096226        11781.9263051446                 33.3333                 33.3333                    1050
  1              0.01375502                6.724432       0.142939422671528        96.5638911112479                 20.1336                 10.1451                 19.0855
  1              0.01387542                24.59134       0.154393825340898        71.9116434088083                 8.61278                 3.66243                 11.5341
